D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_12_490.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_12_490.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_12_490.jpg, -0.7826809, 0.7826809, 0, 4.387754
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_12_605.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_12_605.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_12_605.jpg, -1, 1, 0, 5.672305
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_12_715.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_12_715.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_12_715.jpg, -0.6724411, 1, 0, 6.833144
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_12_828.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_12_828.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_12_828.jpg, -0.334137, 0.6616959, 0, 7.737516
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_12_937.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_12_937.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_12_937.jpg, -0.004885018, 0.332444, 0, 8.05845
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_13_059.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_13_059.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_13_059.jpg, 0, 0, 0, 7.966742
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_13_171.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_13_171.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_13_171.jpg, 0, 0, 0, 7.886775
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_13_286.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_13_286.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_13_286.jpg, 0, 0, 0, 7.791885
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_13_404.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_13_404.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_13_404.jpg, 0, 0, 0, 7.698136
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_13_521.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_13_521.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_13_521.jpg, 0, 0.3506058, 0, 8.09246
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_13_641.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_13_641.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_13_641.jpg, 0, 0.709989, 0, 9.000693
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_13_758.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_13_758.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_13_758.jpg, 0, 1, 0, 10.31751
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_13_876.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_13_876.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_13_876.jpg, 0, 1, 0, 11.52099
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_14_016.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_14_016.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_14_016.jpg, 0, 0.6437094, 0, 12.04348
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_14_159.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_14_159.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_14_159.jpg, 0, 0.2499011, 0, 12.22207
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_14_271.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_14_271.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_14_271.jpg, 0.3715312, 0, 0, 12.03167
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_14_391.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_14_391.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_14_391.jpg, 0.01861119, 0, 0, 11.9439
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_14_516.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_14_516.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_14_516.jpg, 0, 0, 0, 11.86816
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_14_641.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_14_641.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_14_641.jpg, 0, 0, 0, 11.65506
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_14_755.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_14_755.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_14_755.jpg, 0, 0, 0, 11.56584
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_14_874.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_14_874.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_14_874.jpg, 0, 0, 0, 11.39427
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_14_994.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_14_994.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_14_994.jpg, -0.3573642, 0, 0, 11.23928
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_15_114.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_15_114.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_15_114.jpg, 0, 0, 0, 11.16998
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_15_229.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_15_229.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_15_229.jpg, 0, 0, 0, 11.0129
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_15_353.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_15_353.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_15_353.jpg, 0, 0, 0, 10.88036
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_15_476.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_15_476.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_15_476.jpg, 0, 0, 0, 10.74943
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_15_598.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_15_598.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_15_598.jpg, 0, 0, 0, 10.62008
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_15_723.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_15_723.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_15_723.jpg, 0, 0.3748353, 0, 11.07455
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_15_892.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_15_892.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_15_892.jpg, 0, 0.7960271, 0, 12.27442
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_16_028.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_16_028.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_16_028.jpg, 0, 0.3605897, 0, 12.61518
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_16_141.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_16_141.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_16_141.jpg, 0, 0.03065002, 0, 12.66402
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_16_257.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_16_257.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_16_257.jpg, 0, 0, 0, 12.47051
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_16_371.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_16_371.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_16_371.jpg, 0, 0, 0, 12.29939
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_16_527.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_16_527.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_16_527.jpg, 0, 0, 0, 12.09988
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_16_639.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_16_639.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_16_639.jpg, 0, 0, 0, 11.99046
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_16_757.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_16_757.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_16_757.jpg, 0, 0, 0, 11.94816
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_16_877.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_16_877.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_16_877.jpg, 0, 0, 0, 11.81407
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_17_001.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_17_001.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_17_001.jpg, 0, 0, 0, 11.50055
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_17_115.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_17_115.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_17_115.jpg, 0, 0, 0, 11.43696
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_17_231.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_17_231.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_17_231.jpg, 0, 0, 0, 11.36639
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_17_347.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_17_347.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_17_347.jpg, 0, 0, 0, 11.04797
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_17_473.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_17_473.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_17_473.jpg, 0, 0, 0, 11.04978
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_17_564.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_17_564.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_17_564.jpg, 0, 0, 0, 10.91682
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_17_686.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_17_686.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_17_686.jpg, 0, 0, 0, 10.78546
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_17_837.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_17_837.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_17_837.jpg, 0, 0, 0, 10.6342
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_17_950.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_17_950.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_17_950.jpg, 0, 0, 0, 10.50623
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_18_062.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_18_062.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_18_062.jpg, 0, 0, 0, 10.37981
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_18_193.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_18_193.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_18_193.jpg, 0, 0, 0, 10.25491
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_18_300.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_18_300.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_18_300.jpg, 0, 0, 0, 10.13152
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_18_411.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_18_411.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_18_411.jpg, 0, 0, 0, 10.02982
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_18_525.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_18_525.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_18_525.jpg, 0, 0, 0, 9.909137
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_18_644.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_18_644.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_18_644.jpg, 0, 0, 0, 9.789901
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_18_762.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_18_762.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_18_762.jpg, 0, 0, 0, 9.6721
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_18_881.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_18_881.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_18_881.jpg, 0, 0, 0, 9.555718
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_19_000.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_19_000.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_19_000.jpg, 0, 0, 0, 9.440737
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_19_132.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_19_132.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_19_132.jpg, 0, 0, 0, 9.327139
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_19_249.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_19_249.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_19_249.jpg, 0, 0, 0, 9.214911
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_19_365.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_19_365.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_19_365.jpg, 0, 0, 0, 9.10403
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_19_482.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_19_482.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_19_482.jpg, 0, 0, 0, 8.994485
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_19_601.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_19_601.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_19_601.jpg, 0, 0, 0, 8.886258
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_19_733.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_19_733.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_19_733.jpg, 0, 0, 0, 8.779338
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_19_850.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_19_850.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_19_850.jpg, 0, 0, 0, 8.673703
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_19_972.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_19_972.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_19_972.jpg, 0, 0, 0, 8.569341
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_20_096.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_20_096.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_20_096.jpg, 0, 0, 0, 8.466234
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_20_230.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_20_230.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_20_230.jpg, 0, 0, 0, 8.347512
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_20_374.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_20_374.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_20_374.jpg, 0, 0, 0, 8.230457
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_20_520.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_20_520.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_20_520.jpg, 0, 0, 0, 8.115043
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_20_629.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_20_629.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_20_629.jpg, 0, 0, 0, 8.017469
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_20_740.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_20_740.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_20_740.jpg, 0, 0, 0, 7.921003
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_20_853.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_20_853.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_20_853.jpg, 0, 0, 0, 7.841504
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_20_971.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_20_971.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_20_971.jpg, 0, 0, 0, 7.747156
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_21_089.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_21_089.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_21_089.jpg, 0, 0, 0, 7.653944
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_21_207.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_21_207.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_21_207.jpg, 0, 0, 0, 7.561852
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_21_322.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_21_322.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_21_322.jpg, 0, 0, 0, 7.470871
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_21_439.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_21_439.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_21_439.jpg, 0, 0, 0, 7.38102
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_21_555.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_21_555.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_21_555.jpg, 0, 0, 0, 7.306939
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_21_676.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_21_676.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_21_676.jpg, 0, 0, 0, 7.219024
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_21_792.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_21_792.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_21_792.jpg, 0, 0, 0, 7.132167
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_21_909.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_21_909.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_21_909.jpg, 0, 0, 0, 7.046356
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_22_032.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_22_032.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_22_032.jpg, 0, 0, 0, 6.961576
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_22_147.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_22_147.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_22_147.jpg, 0, 0, 0, 6.877819
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_22_262.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_22_262.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_22_262.jpg, 0, 0, 0, 6.795071
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_22_379.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_22_379.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_22_379.jpg, 0, 0, 0, 6.713317
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_22_496.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_22_496.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_22_496.jpg, 0, 0, 0, 6.645941
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_22_614.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_22_614.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_22_614.jpg, 0, 0, 0, 6.565981
D:\Data Analytics\Thesis\IMG\center_2019_06_27_02_25_22_727.jpg, D:\Data Analytics\Thesis\IMG\left_2019_06_27_02_25_22_727.jpg, D:\Data Analytics\Thesis\IMG\right_2019_06_27_02_25_22_727.jpg, 0, 0, 0, 6.486984
